[13B-REW 5.08][DL-340XB][AEM 30-0334 X Series]
Time(s)	Clock    	Switches        	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
8.644	21:54:04.377	0100100100110011	245	9773	2.607	2.285	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.096	76	0	7.54	0.000	
8.695	21:54:04.428	0100100100110011	245	9773	2.606	2.436	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.005	76	0	7.32	0.000	
8.747	21:54:04.480	0100100100110011	245	9773	2.606	2.529	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.025	76	0	7.37	0.000	
8.795	21:54:04.529	0100100100110011	241	9765	2.605	2.529	0	0	9	5	175	51	1	1	29	26	0	10.3	0	1000	.045	76	0	7.42	0.000	
8.844	21:54:04.577	0100100100110011	241	9765	2.606	2.534	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.015	76	0	7.35	0.000	
8.894	21:54:04.627	0100100100110011	245	9765	2.607	2.534	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.025	76	0	7.37	0.000	
8.943	21:54:04.676	0100100100110011	245	9765	2.607	2.514	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.066	76	0	7.47	0.000	
8.994	21:54:04.727	0100100100110011	245	9765	2.607	2.28	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.015	76	0	7.35	0.000	
9.044	21:54:04.777	0100100100110011	241	9773	2.607	1.811	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.066	76	0	7.47	0.000	
9.096	21:54:04.829	0100100100110011	241	9773	2.607	1.479	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.055	76	0	7.44	0.000	
9.146	21:54:04.879	0100100100110011	241	9765	2.605	1.171	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.055	76	0	7.44	0.000	
9.196	21:54:04.929	0100100100110011	241	9765	2.604	.942	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.025	76	0	7.37	0.000	
9.246	21:54:04.979	0100100100110011	245	9741	2.6	.883	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.055	76	0	7.44	0.000	
9.296	21:54:05.029	0100100100110011	245	9741	2.599	.893	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.066	76	0	7.47	0.000	
9.344	21:54:05.077	0100100100110011	245	9741	2.6	1.137	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.015	76	0	7.35	0.000	
9.394	21:54:05.127	0100100100110011	241	9741	2.603	1.45	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.035	76	0	7.4	0.000	
9.444	21:54:05.177	0100100100110011	241	9741	2.604	1.972	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.076	76	0	7.49	0.000	
9.496	21:54:05.229	0100100100110011	241	9765	2.606	2.28	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.025	76	0	7.37	0.000	
9.545	21:54:05.279	0100100100110011	241	9765	2.605	2.451	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.086	76	0	7.52	0.000	
9.595	21:54:05.328	0100100100110011	241	9765	2.606	2.524	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.096	76	0	7.54	0.000	
9.644	21:54:05.377	0100100100110011	245	9765	2.607	2.763	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.066	76	0	7.47	0.000	
9.694	21:54:05.428	0100100100110011	245	9765	2.607	2.978	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.005	76	0	7.32	0.000	
9.744	21:54:05.477	0100100100110011	241	9773	2.608	3.334	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.045	76	0	7.42	0.000	
9.794	21:54:05.527	0100100100110011	241	9773	2.607	3.564	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.055	76	0	7.44	0.000	
9.846	21:54:05.579	0100100100110011	241	9773	2.606	3.75	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.015	76	0	7.35	0.000	
9.893	21:54:05.626	0100100100110011	245	9765	2.607	3.789	0	0	9	5	175	51	1	1	29	26	0	10.3	0	1000	.076	76	0	7.49	0.000	
9.944	21:54:05.677	0100100100110011	245	9765	2.607	3.95	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.025	76	0	7.37	0.000	
9.992	21:54:05.725	0100100100110011	241	9773	2.607	4.057	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.055	76	0	7.44	0.000	
10.043	21:54:05.776	0100100100110011	241	9773	2.606	4.062	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.076	76	0	7.49	0.000	
10.095	21:54:05.828	0100100100110011	241	9773	2.607	4.062	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.066	76	0	7.47	0.000	
10.143	21:54:05.876	0100100100110011	245	9773	2.607	4.067	0	0	9	5	175	51	1	1	29	26	0	10.3	0	1000	.045	76	0	7.42	0.000	
10.194	21:54:05.927	0100100100110011	245	9773	2.608	4.067	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.076	76	0	7.49	0.000	
10.245	21:54:05.978	0100100100110011	241	9773	2.607	4.067	0	0	9	5	175	51	1	1	29	26	2	10.2	0	1000	.106	76	0	7.56	0.000	
10.294	21:54:06.027	0100100100110011	241	9773	2.606	4.067	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.015	76	0	7.35	0.000	
10.344	21:54:06.077	0100100100110011	241	9773	2.606	4.067	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.076	76	0	7.49	0.000	
10.393	21:54:06.126	0100100100110011	245	9765	2.605	4.067	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.106	76	0	7.56	0.000	
10.441	21:54:06.174	0100100100110011	245	9765	2.605	4.042	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.025	76	0	7.37	0.000	
10.493	21:54:06.226	0100100100110011	241	9765	2.606	3.32	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.086	76	0	7.52	0.000	
10.544	21:54:06.277	0100100100110011	241	9765	2.606	1.362	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.066	76	0	7.47	0.000	
10.594	21:54:06.327	0100100100110011	241	9765	2.604	.541	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.025	76	0	7.37	0.000	
10.644	21:54:06.377	0100100100110011	245	9741	2.596	.537	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.055	76	0	7.44	0.000	
10.695	21:54:06.428	0100100100110011	245	9741	2.592	.537	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.066	76	0	7.47	0.000	
10.743	21:54:06.476	0100100100110011	241	9693	2.591	.537	0	0	9	5	175	51	1	1	29	26	2	10.2	0	1000	.025	76	0	7.37	0.000	
10.795	21:54:06.528	0100100100110011	241	9693	2.589	.541	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.03	76	0	7.38	0.000	
10.846	21:54:06.579	0100100100110011	245	9685	2.591	.546	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.066	76	0	7.47	0.000	
10.895	21:54:06.628	0100100100110011	245	9685	2.595	1.083	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.005	76	0	7.32	0.000	
10.943	21:54:06.676	0100100100110011	245	9685	2.598	2.211	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.045	76	0	7.42	0.000	
10.994	21:54:06.727	0100100100110011	241	9749	2.604	2.602	0	0	9	5	175	51	1	1	29	26	0	10.3	0	1000	.055	76	0	7.44	0.000	
11.045	21:54:06.778	0100100100110011	241	9749	2.605	2.783	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.005	76	0	7.32	0.000	
11.093	21:54:06.826	0100100100110011	245	9765	2.605	2.768	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.045	76	0	7.42	0.000	
11.143	21:54:06.877	0100100100110011	245	9765	2.606	1.357	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.045	76	0	7.42	0.000	
11.194	21:54:06.927	0100100100110011	245	9765	2.605	.756	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.045	76	0	7.42	0.000	
11.243	21:54:06.976	0100100100110011	241	9749	2.6	1.083	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.035	76	0	7.4	0.000	
11.294	21:54:07.027	0100100100110011	241	9749	2.6	1.806	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.025	76	0	7.37	0.000	
11.347	21:54:07.080	0100100100110011	245	9757	2.604	2.285	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.096	76	0	7.54	0.000	
11.394	21:54:07.127	0100100100110011	245	9757	2.606	2.172	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.066	76	0	7.47	0.000	
11.444	21:54:07.177	0100100100110011	245	9757	2.605	.966	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.035	76	0	7.4	0.000	
11.495	21:54:07.228	0100100100110011	241	9749	2.6	.639	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.086	76	0	7.52	0.000	
11.545	21:54:07.278	0100100100110011	241	9749	2.595	1.04	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.066	76	0	7.47	0.000	
11.594	21:54:07.327	0100100100110011	245	9717	2.597	1.845	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.035	76	0	7.4	0.000	
11.645	21:54:07.378	0100100100110011	245	9717	2.604	2.504	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.066	76	0	7.47	0.000	
11.693	21:54:07.426	0100100100110011	245	9717	2.605	2.514	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.106	76	0	7.56	0.000	
11.749	21:54:07.482	0100100100110011	241	9765	2.605	1.884	0	0	9	5	175	51	1	1	29	26	0	10.3	0	1000	.015	76	0	7.35	0.000	
11.794	21:54:07.527	0100100100110011	241	9765	2.605	1.103	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.055	76	0	7.44	0.000	
11.845	21:54:07.578	0100100100110011	250	9749	2.601	.844	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.096	76	0	7.54	0.000	
11.895	21:54:07.628	0100100100110011	250	9749	2.6	1.035	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.005	76	0	7.32	0.000	
11.942	21:54:07.675	0100100100110011	250	9749	2.6	1.977	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.076	76	0	7.49	0.000	
11.994	21:54:07.727	0100100100110011	241	9749	2.604	2.167	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.086	76	0	7.52	0.000	
12.043	21:54:07.776	0100100100110011	241	9749	2.604	2.08	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.015	76	0	7.35	0.000	
12.093	21:54:07.826	0100100100110011	245	9757	2.604	1.352	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.066	76	0	7.47	0.000	
12.143	21:54:07.876	0100100100110011	245	9757	2.604	1.152	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.055	76	0	7.44	0.000	
12.194	21:54:07.927	0100100100110011	245	9765	2.605	1.596	0	0	9	5	175	51	1	1	29	26	2	10.2	0	1000	.025	76	0	7.37	0.000	
12.243	21:54:07.976	0100100100110011	245	9765	2.605	2.26	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.035	76	0	7.4	0.000	
12.294	21:54:08.027	0100100100110011	245	9765	2.606	2.5	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.045	76	0	7.42	0.000	
12.343	21:54:08.076	0100100100110011	245	9765	2.606	2.553	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.025	76	0	7.37	0.000	
12.393	21:54:08.126	0100100100110011	245	9765	2.607	2.465	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.025	76	0	7.37	0.000	
12.444	21:54:08.177	0100100100110011	241	9765	2.605	1.455	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.055	76	0	7.44	0.000	
12.495	21:54:08.228	0100100100110011	241	9765	2.604	1.303	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.086	76	0	7.52	0.000	
12.546	21:54:08.279	0100100100110011	241	9765	2.604	1.621	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.066	76	0	7.47	0.000	
12.593	21:54:08.326	0100100100110011	245	9757	2.604	2.167	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.045	76	0	7.42	0.000	
12.643	21:54:08.376	0100100100110011	245	9757	2.605	2.519	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.066	76	0	7.47	0.000	
12.695	21:54:08.428	0100100100110011	245	9765	2.606	2.524	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.096	76	0	7.54	0.000	
12.742	21:54:08.475	0100100100110011	245	9765	2.605	1.87	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.015	76	0	7.35	0.000	
12.791	21:54:08.524	0100100100110011	245	9765	2.605	1.411	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.096	76	0	7.54	0.000	
12.845	21:54:08.578	0100100100110011	245	9757	2.604	1.303	0	0	9	5	175	51	1	1	29	26	0	10.3	0	1000	.106	76	0	7.56	0.000	
12.893	21:54:08.626	0100100100110011	245	9757	2.604	1.313	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.025	76	0	7.37	0.000	
12.943	21:54:08.676	0100100100110011	241	9757	2.604	1.953	0	0	9	5	175	51	1	1	29	26	2	10.2	0	1000	.096	76	0	7.54	0.000	
12.991	21:54:08.724	0100100100110011	241	9757	2.605	2.314	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.086	76	0	7.52	0.000	
13.045	21:54:08.778	0100100100110011	241	9757	2.606	2.397	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.025	76	0	7.37	0.000	
13.096	21:54:08.829	0100100100110011	245	9773	2.607	2.255	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.055	76	0	7.44	0.000	
13.146	21:54:08.879	0100100100110011	245	9773	2.607	1.333	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.076	76	0	7.49	0.000	
13.194	21:54:08.927	0100100100110011	245	9757	2.603	1.093	0	0	9	5	175	51	1	1	29	26	1	10.3	0	1000	.025	76	0	7.37	0.000	
13.245	21:54:08.978	0100100100110011	245	9757	2.602	1.245	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.045	76	0	7.42	0.000	
13.293	21:54:09.026	0100100100110011	245	9749	2.602	1.806	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.086	76	0	7.52	0.000	
13.344	21:54:09.077	0100100100110011	245	9749	2.604	2.324	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.015	76	0	7.35	0.000	
13.396	21:54:09.129	0100100100110011	245	9749	2.606	2.348	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.035	76	0	7.4	0.000	
13.444	21:54:09.177	0100100100110011	245	9773	2.607	2.138	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.066	76	0	7.47	0.000	
13.494	21:54:09.227	0100100100110011	245	9773	2.607	1.411	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.005	76	0	7.32	0.000	
13.544	21:54:09.277	0100100100110011	241	9757	2.604	.986	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.045	76	0	7.42	0.000	
13.594	21:54:09.327	0100100100110011	241	9757	2.604	1	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.045	76	0	7.42	0.000	
13.643	21:54:09.376	0100100100110011	241	9757	2.604	1.64	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.045	76	0	7.42	0.000	
13.694	21:54:09.427	0100100100110011	245	9757	2.605	1.958	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.076	76	0	7.49	0.000	
13.746	21:54:09.479	0100100100110011	245	9757	2.605	2.143	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.025	76	0	7.37	0.000	
13.794	21:54:09.527	0100100100110011	250	9765	2.606	2.143	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.096	76	0	7.54	0.000	
13.845	21:54:09.578	0100100100110011	250	9765	2.606	1.875	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.055	76	0	7.44	0.000	
13.892	21:54:09.625	0100100100110011	250	9765	2.604	1.552	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.035	76	0	7.4	0.000	
13.944	21:54:09.677	0100100100110011	241	9757	2.604	1.508	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.086	76	0	7.52	0.000	
13.996	21:54:09.729	0100100100110011	241	9757	2.604	1.591	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.086	76	0	7.52	0.000	
14.045	21:54:09.778	0100100100110011	245	9757	2.604	1.953	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.035	76	0	7.4	0.000	
14.096	21:54:09.829	0100100100110011	245	9757	2.606	1.982	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.066	76	0	7.47	0.000	
14.145	21:54:09.878	0100100100110011	245	9757	2.606	1.84	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.096	76	0	7.54	0.000	
14.196	21:54:09.929	0100100100110011	245	9765	2.605	1.533	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.015	76	0	7.35	0.000	
14.244	21:54:09.977	0100100100110011	245	9765	2.604	1.22	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.055	76	0	7.44	0.000	
14.294	21:54:10.027	0100100100110011	241	9749	2.603	1.22	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.086	76	0	7.52	0.000	
14.345	21:54:10.078	0100100100110011	241	9749	2.603	1.528	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.015	76	0	7.35	0.000	
14.396	21:54:10.129	0100100100110011	245	9765	2.605	1.674	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.076	76	0	7.49	0.000	
14.444	21:54:10.177	0100100100110011	245	9765	2.606	1.772	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.055	76	0	7.44	0.000	
14.493	21:54:10.226	0100100100110011	245	9765	2.606	1.777	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.015	76	0	7.35	0.000	
14.544	21:54:10.277	0100100100110011	250	9765	2.605	1.416	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.055	76	0	7.44	0.000	
14.596	21:54:10.329	0100100100110011	250	9765	2.604	1.142	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.035	76	0	7.4	0.000	
14.644	21:54:10.377	0100100100110011	241	9749	2.603	1.123	0	0	9	5	175	51	1	1	29	26	2	10.2	0	1000	.035	76	0	7.4	0.000	
14.693	21:54:10.426	0100100100110011	241	9749	2.602	1.347	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.035	76	0	7.4	0.000	
14.743	21:54:10.476	0100100100110011	241	9749	2.604	1.831	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.055	76	0	7.44	0.000	
14.796	21:54:10.529	0100100100110011	245	9765	2.606	1.933	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.066	76	0	7.47	0.000	
14.845	21:54:10.578	0100100100110011	245	9765	2.606	1.933	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.025	76	0	7.37	0.000	
14.896	21:54:10.629	0100100100110011	245	9765	2.605	1.65	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.045	76	0	7.42	0.000	
14.944	21:54:10.677	0100100100110011	245	9765	2.604	1.308	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.066	76	0	7.47	0.000	
14.995	21:54:10.728	0100100100110011	245	9765	2.604	1.308	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.055	76	0	7.44	0.000	
15.044	21:54:10.777	0100100100110011	245	9757	2.604	1.577	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.035	76	0	7.4	0.000	
15.093	21:54:10.826	0100100100110011	245	9757	2.604	1.835	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.096	76	0	7.54	0.000	
15.144	21:54:10.877	0100100100110011	245	9757	2.604	1.943	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.106	76	0	7.56	0.000	
15.194	21:54:10.927	0100100100110011	245	9757	2.605	1.948	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.015	76	0	7.35	0.000	
15.246	21:54:10.979	0100100100110011	245	9757	2.605	1.601	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.066	76	0	7.47	0.000	
15.295	21:54:11.028	0100100100110011	245	9765	2.605	1.489	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.086	76	0	7.52	0.000	
15.343	21:54:11.076	0100100100110011	245	9765	2.606	1.484	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.015	76	0	7.35	0.000	
15.396	21:54:11.129	0100100100110011	241	9765	2.605	1.645	0	0	9	5	175	51	1	1	29	26	2	10.2	0	1000	.086	76	0	7.52	0.000	
15.444	21:54:11.177	0100100100110011	241	9765	2.605	1.933	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.086	76	0	7.52	0.000	
15.495	21:54:11.228	0100100100110011	250	9765	2.606	2.099	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.035	76	0	7.4	0.000	
15.545	21:54:11.278	0100100100110011	250	9765	2.607	2.133	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.045	76	0	7.42	0.000	
15.596	21:54:11.329	0100100100110011	250	9765	2.607	2.084	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.055	76	0	7.44	0.000	
15.643	21:54:11.376	0100100100110011	241	9773	2.607	1.547	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.025	76	0	7.37	0.000	
15.697	21:54:11.430	0100100100110011	241	9773	2.605	1.508	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.035	76	0	7.4	0.000	
15.747	21:54:11.480	0100100100110011	245	9757	2.604	1.611	0	0	9	5	175	51	1	1	29	26	1	10.1	0	1000	.055	76	0	7.44	0.000	
15.793	21:54:11.526	0100100100110011	245	9757	2.605	1.84	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.025	76	0	7.37	0.000	
15.843	21:54:11.576	0100100100110011	245	9757	2.605	2.011	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.055	76	0	7.44	0.000	
15.895	21:54:11.628	0100100100110011	245	9765	2.605	2.07	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.045	76	0	7.42	0.000	
15.945	21:54:11.678	0100100100110011	245	9765	2.605	2.075	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.055	76	0	7.44	0.000	
15.995	21:54:11.728	0100100100110011	250	9765	2.605	2.075	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.035	76	0	7.4	0.000	
16.044	21:54:11.777	0100100100110011	250	9765	2.606	1.943	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.035	76	0	7.4	0.000	
16.096	21:54:11.829	0100100100110011	250	9765	2.606	1.582	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.096	76	0	7.54	0.000	
16.146	21:54:11.879	0100100100110011	241	9765	2.604	.976	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.076	76	0	7.49	0.000	
16.197	21:54:11.930	0100100100110011	241	9765	2.6	.595	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.025	76	0	7.37	0.000	
16.244	21:54:11.977	0100100100110011	250	9717	2.595	.541	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.106	76	0	7.56	0.000	
16.293	21:54:12.026	0100100100110011	250	9717	2.592	.541	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.086	76	0	7.52	0.000	
16.343	21:54:12.076	0100100100110011	250	9717	2.591	.541	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.035	76	0	7.4	0.000	
16.394	21:54:12.127	0100100100110011	245	9685	2.59	.541	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.086	76	0	7.52	0.000	
16.446	21:54:12.179	0100100100110011	245	9685	2.589	.62	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.086	76	0	7.52	0.000	
16.493	21:54:12.226	0100100100110011	245	9693	2.594	1.03	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.035	76	0	7.4	0.000	
16.544	21:54:12.277	0100100100110011	245	9693	2.6	1.738	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.066	76	0	7.47	0.000	
16.595	21:54:12.328	0100100100110011	245	9765	2.605	2.104	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.086	76	0	7.52	0.000	
16.644	21:54:12.377	0100100100110011	245	9765	2.606	2.592	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.015	76	0	7.35	0.000	
16.695	21:54:12.428	0100100100110011	245	9765	2.606	2.812	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.055	76	0	7.44	0.000	
16.746	21:54:12.479	0100100100110011	245	9765	2.606	3.129	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.076	76	0	7.49	0.000	
16.796	21:54:12.529	0100100100110011	245	9765	2.606	3.139	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.015	76	0	7.35	0.000	
16.846	21:54:12.579	0100100100110011	245	9765	2.605	3.125	0	0	9	5	175	51	1	1	29	26	2	10.2	0	1000	.055	76	0	7.44	0.000	
16.896	21:54:12.629	0100100100110011	245	9765	2.606	2.695	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.045	76	0	7.42	0.000	
16.946	21:54:12.679	0100100100110011	245	9765	2.607	1.889	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.025	76	0	7.37	0.000	
16.994	21:54:12.727	0100100100110011	250	9773	2.606	1.523	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.035	76	0	7.4	0.000	
17.044	21:54:12.777	0100100100110011	250	9773	2.606	1.518	0	0	9	5	175	51	1	1	29	26	0	10	0	1000	.045	76	0	7.42	0.000	
17.095	21:54:12.828	0100100100110011	241	9765	2.605	1.704	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.055	76	0	7.44	0.000	
17.144	21:54:12.877	0100100100110011	241	9765	2.605	2.109	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.025	76	0	7.37	0.000	
17.196	21:54:12.929	0100100100110011	241	9765	2.605	2.441	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.025	76	0	7.37	0.000	
17.244	21:54:12.977	0100100100110011	245	9765	2.606	2.583	0	0	9	5	175	51	1	1	29	26	0	10.2	0	1000	.086	76	0	7.52	0.000	
17.293	21:54:13.026	0100100100110011	245	9765	2.606	2.583	0	0	9	5	175	51	1	1	29	26	0	10.1	0	1000	.066	76	0	7.47	0.000	
17.344	21:54:13.077	0100100100110011	245	9765	2.605	2.099	0	0	9	5	175	51	1	1	29	26	1	10.2	0	1000	.035	76	0	7.4	0.000	
