[13B-REW 5.08][DL-340XB][AEM 30-0334 X Series]
Time(s)	Clock    	Switches        	RPM	PIM	PIM V	TPS V	InjFrPr	Inj +/-	IGL	IGT	FuelT	Oil	PC%	WG%	WtrT	AirT	Knock	BatV	Speed	???(2)	O2S	???	InjFrSc	AN1-AN2 Wide Band O2	AN2 raw	
1.342	20:04:01.609	0000100000111011	1461	6469	1.979	.537	3.093	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.279	76	0	17.48	0.000	
1.39	20:04:01.657	0000100000111011	1420	6629	2.014	.541	3.546	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.319	76	0	17.57	0.000	
1.44	20:04:01.707	0000100000111011	1486	6725	2.017	.537	3.281	273	24	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
1.49	20:04:01.757	0000100000111011	1565	6613	2.003	.537	3.281	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
1.542	20:04:01.809	0000100000111011	1532	6453	1.977	.541	2.906	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
1.589	20:04:01.856	0000100000111011	1485	6453	1.987	.541	3.203	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
1.641	20:04:01.908	0000100000111011	1437	6557	2.011	.537	3.445	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.39	76	0	17.74	0.000	
1.69	20:04:01.957	0000100000111011	1475	6685	2.019	.537	3.21	273	24	22	175	16	1	1	72	24	0	14.1	0	16	4.37	76	0	17.69	0.000	
1.74	20:04:02.007	0000100000111011	1604	6573	2	.541	3.062	273	25	24	175	16	1	1	72	24	6	14.1	0	16	4.4	76	0	17.76	0.000	
1.789	20:04:02.056	0000100000111011	1578	6469	1.978	.537	2.757	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
1.84	20:04:02.107	0000100000111011	1536	6445	1.976	.537	2.804	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
1.889	20:04:02.156	0000100000111011	1534	6469	1.973	.541	2.992	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
1.941	20:04:02.208	0000100000111011	1500	6509	1.988	.541	3.085	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.37	76	0	17.69	0.000	
1.991	20:04:02.258	0000100000111011	1525	6565	1.996	.537	3.031	273	24	23	175	16	1	1	72	24	6	14.1	0	16	4.4	76	0	17.76	0.000	
2.04	20:04:02.307	0000100000111011	1558	6509	1.983	.541	2.875	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
2.089	20:04:02.356	0000100000111011	1517	6485	1.981	.537	2.835	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
2.142	20:04:02.409	0000100000111011	1490	6445	1.977	.541	3.14	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
2.191	20:04:02.458	0000100000111011	1430	6525	2.005	.537	3.468	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
2.242	20:04:02.509	0000100000111011	1398	6773	2.041	.541	3.609	273	22	21	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
2.293	20:04:02.560	0000100000111011	1493	6773	2.026	.541	3.468	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
2.34	20:04:02.607	0000100000111011	1558	6613	2.006	.541	3.125	273	24	23	175	16	1	1	72	24	5	14.1	0	16	4.41	76	0	17.79	0.000	
2.39	20:04:02.657	0000100000111011	1544	6509	1.988	.537	2.914	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
2.44	20:04:02.707	0000100000111011	1521	6557	1.997	.537	3.062	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
2.491	20:04:02.758	0000100000111011	1501	6565	1.994	.537	3.117	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.37	76	0	17.69	0.000	
2.541	20:04:02.808	0000100000111011	1585	6461	1.975	.537	2.726	273	24	23	175	16	1	1	72	24	2	14.1	0	16	4.35	76	0	17.64	0.000	
2.591	20:04:02.858	0000100000111011	1589	6413	1.968	.537	2.648	273	24	23	175	16	1	1	72	24	7	14.1	0	16	4.4	76	0	17.76	0.000	
2.639	20:04:02.906	0000100000111011	1551	6365	1.957	.541	2.648	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
2.69	20:04:02.957	0000100000111011	1516	6373	1.962	.537	2.992	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.36	76	0	17.67	0.000	
2.739	20:04:03.006	0000100000111011	1481	6453	1.989	.537	3.195	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.37	76	0	17.69	0.000	
2.789	20:04:03.056	0000100000111011	1470	6605	2.006	.541	3.125	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
2.839	20:04:03.106	0000100000111011	1523	6573	1.997	.537	3.125	273	24	23	175	16	1	1	72	24	1	14.1	0	16	4.4	76	0	17.76	0.000	
2.89	20:04:03.157	0000100000111011	1554	6437	1.975	.541	2.835	273	24	23	175	16	1	1	72	24	1	14.1	0	16	4.4	76	0	17.76	0.000	
2.94	20:04:03.207	0000100000111011	1539	6421	1.974	.541	2.89	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
2.991	20:04:03.258	0000100000111011	1474	6517	1.989	.541	3.203	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
3.041	20:04:03.308	0000100000111011	1410	6637	2.013	.541	3.359	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
3.091	20:04:03.358	0000100000111011	1472	6741	2.031	.537	3.343	273	24	22	175	16	1	1	72	24	0	14.1	0	16	4.41	76	0	17.79	0.000	
3.14	20:04:03.407	0000100000111011	1522	6717	2.024	.541	3.132	273	24	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
3.191	20:04:03.458	0000100000111011	1571	6565	1.993	.537	2.968	273	24	23	175	16	1	1	72	24	7	14.1	0	16	4.4	76	0	17.76	0.000	
3.241	20:04:03.508	0000100000111011	1586	6485	1.975	.541	2.781	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
3.291	20:04:03.558	0000100000111011	1516	6421	1.972	.537	3.046	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.41	76	0	17.79	0.000	
3.34	20:04:03.607	0000100000111011	1499	6445	1.989	.541	3.109	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
3.39	20:04:03.657	0000100000111011	1536	6605	2.004	.541	3.062	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.41	76	0	17.79	0.000	
3.44	20:04:03.707	0000100000111011	1609	6509	1.985	.541	2.703	273	25	24	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
3.49	20:04:03.757	0000100000111011	1627	6373	1.959	.537	2.625	273	25	24	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
3.54	20:04:03.807	0000100000111011	1577	6349	1.954	.537	2.734	273	24	23	175	16	1	1	72	24	1	14.1	0	16	4.4	76	0	17.76	0.000	
3.591	20:04:03.858	0000100000111011	1491	6365	1.96	.537	2.804	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
3.638	20:04:03.905	0000100000111011	1441	6533	1.998	.537	3.445	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
3.691	20:04:03.958	0000100000111011	1458	6637	2.013	.537	3.328	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
3.74	20:04:04.007	0000100000111011	1488	6717	2.028	.541	3.226	273	24	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
3.79	20:04:04.057	0000100000111011	1560	6661	2.004	.537	3.257	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.41	76	0	17.79	0.000	
3.84	20:04:04.107	0000100000111011	1613	6413	1.968	.541	2.64	273	25	24	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
3.89	20:04:04.157	0000100000111011	1581	6333	1.953	.537	2.593	273	24	24	175	16	1	1	72	24	1	14.1	0	16	4.4	76	0	17.76	0.000	
3.939	20:04:04.206	0000100000111011	1523	6357	1.956	.537	2.781	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.319	76	0	17.57	0.000	
3.99	20:04:04.257	0000100000111011	1472	6549	1.994	.537	3.046	273	24	23	175	16	1	1	72	24	7	14.1	0	16	4.269	76	0	17.45	0.000	
4.041	20:04:04.308	0000100000111011	1519	6589	2	.541	3.062	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.319	76	0	17.57	0.000	
4.093	20:04:04.360	0000100000111011	1614	6445	1.966	.537	2.945	273	25	24	175	16	1	1	72	24	0	14.1	0	16	4.249	76	0	17.4	0.000	
4.142	20:04:04.409	0000100000111011	1588	6277	1.944	.537	2.601	273	24	24	175	16	1	1	72	24	0	14.1	0	16	4.208	76	0	17.31	0.000	
4.192	20:04:04.459	0000100000111011	1525	6245	1.949	.541	2.914	273	24	24	175	16	1	1	72	24	0	14.1	0	16	4.082	76	0	17.01	0.000	
4.24	20:04:04.507	0000100000111011	1427	6541	1.992	.537	3.328	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.022	76	0	16.86	0.000	
4.292	20:04:04.559	0000100000111011	1434	6693	2.025	.541	3.367	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.022	76	0	16.86	0.000	
4.343	20:04:04.610	0000100000111011	1557	6685	2.02	.537	3.242	273	24	22	175	16	1	1	72	24	6	14.1	0	16	4.36	76	0	17.67	0.000	
4.39	20:04:04.657	0000100000111011	1630	6533	1.984	.537	2.835	273	25	24	175	16	1	1	72	24	2	14.1	0	16	4.4	76	0	17.76	0.000	
4.441	20:04:04.708	0000100000111011	1599	6341	1.956	.537	2.617	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
4.491	20:04:04.758	0000100000111011	1530	6349	1.956	.541	2.71	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
4.541	20:04:04.808	0000100000111011	1491	6445	1.984	.541	3.156	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.113	76	0	17.08	0.000	
4.592	20:04:04.859	0000100000111011	1557	6517	1.989	.537	2.976	273	24	23	175	16	1	1	72	24	6	14.1	0	16	4.37	76	0	17.69	0.000	
4.64	20:04:04.907	0000100000111011	1625	6405	1.957	.537	2.656	273	25	24	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
4.69	20:04:04.957	0000100000111011	1587	6245	1.936	.541	2.632	273	24	24	175	16	1	1	72	24	0	14.1	0	16	4.38	76	0	17.72	0.000	
4.74	20:04:05.007	0000100000111011	1523	6277	1.958	.537	2.953	273	24	24	175	16	1	1	72	24	0	14.1	0	16	4.193	76	0	17.27	0.000	
4.791	20:04:05.058	0000100000111011	1413	6573	2.006	.537	3.343	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.133	76	0	17.13	0.000	
4.843	20:04:05.110	0000100000111011	1433	6749	2.036	.541	3.648	273	23	22	175	16	1	1	72	24	1	14.1	0	16	4.208	76	0	17.31	0.000	
4.892	20:04:05.159	0000100000111011	1583	6677	2.015	.541	3.195	273	24	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
4.941	20:04:05.208	0000100000111011	1654	6421	1.969	.537	2.804	273	21	20	175	16	1	1	72	24	6	14.1	0	16	4.4	76	0	17.76	0.000	
4.992	20:04:05.259	0000100000111011	1626	6277	1.939	.537	2.632	273	21	21	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.042	20:04:05.309	0000100000111011	1546	6293	1.95	.541	2.765	273	24	24	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.091	20:04:05.358	0000100000111011	1522	6389	1.979	.537	2.921	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.35	76	0	17.64	0.000	
5.143	20:04:05.410	0000100000111011	1548	6501	1.984	.537	2.937	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.37	76	0	17.69	0.000	
5.191	20:04:05.458	0000100000111011	1589	6429	1.971	.541	2.687	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.241	20:04:05.508	0000100000111011	1610	6357	1.951	.541	2.601	273	25	24	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.292	20:04:05.559	0000100000111011	1522	6397	1.966	.541	2.757	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.342	20:04:05.609	0000100000111011	1456	6485	1.986	.541	3.031	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.392	20:04:05.659	0000100000111011	1440	6661	2.016	.537	3.429	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.44	20:04:05.707	0000100000111011	1526	6685	2.023	.541	3.101	273	24	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.491	20:04:05.758	0000100000111011	1601	6549	1.994	.537	2.937	273	25	24	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.541	20:04:05.808	0000100000111011	1599	6389	1.962	.537	2.632	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.41	76	0	17.79	0.000	
5.592	20:04:05.859	0000100000111011	1538	6373	1.962	.537	2.945	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.642	20:04:05.909	0000100000111011	1519	6581	1.998	.537	3.156	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.691	20:04:05.958	0000100000111011	1540	6557	1.986	.541	3.007	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.741	20:04:06.008	0000100000111011	1573	6461	1.974	.541	2.781	273	24	23	175	16	1	1	72	24	7	14.1	0	16	4.42	76	0	17.81	0.000	
5.791	20:04:06.058	0000100000111011	1571	6357	1.957	.541	2.632	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.84	20:04:06.107	0000100000111011	1523	6397	1.97	.541	2.75	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.89	20:04:06.158	0000100000111011	1457	6501	1.985	.541	3.132	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.941	20:04:06.208	0000100000111011	1448	6533	1.996	.541	3.335	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
5.991	20:04:06.258	0000100000111011	1488	6613	2.01	.537	3.195	273	24	23	175	16	1	1	72	24	5	14.1	0	16	4.4	76	0	17.76	0.000	
6.042	20:04:06.309	0000100000111011	1542	6541	1.988	.537	3.125	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
6.092	20:04:06.359	0000100000111011	1524	6461	1.979	.537	3.015	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
6.14	20:04:06.407	0000100000111011	1458	6517	1.994	.537	3.375	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
6.19	20:04:06.457	0000100000111011	1409	6637	2.032	.537	3.617	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
6.24	20:04:06.507	0000100000111011	1504	6797	2.039	.537	3.414	273	24	22	175	16	1	1	72	24	8	14.1	0	16	4.4	76	0	17.76	0.000	
6.291	20:04:06.558	0000100000111011	1654	6517	1.988	.541	2.804	273	25	24	175	16	1	1	72	24	2	14.1	0	16	4.41	76	0	17.79	0.000	
6.343	20:04:06.610	0000100000111011	1639	6389	1.952	.541	2.64	273	25	24	175	16	1	1	72	24	3	14.1	0	16	4.4	76	0	17.76	0.000	
6.392	20:04:06.659	0000100000111011	1541	6325	1.953	.541	2.726	273	24	24	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
6.44	20:04:06.707	0000100000111011	1529	6429	1.971	.541	2.945	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.168	76	0	17.21	0.000	
6.493	20:04:06.760	0000100000111011	1580	6477	1.984	.541	2.757	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.188	76	0	17.26	0.000	
6.542	20:04:06.809	0000100000111011	1620	6381	1.965	.537	2.648	273	25	24	175	16	1	1	72	24	1	14.1	0	16	4.36	76	0	17.67	0.000	
6.593	20:04:06.860	0000100000111011	1633	6277	1.944	.537	2.617	273	25	25	175	16	1	1	72	24	1	14.1	0	16	4.4	76	0	17.76	0.000	
6.642	20:04:06.909	0000100000111011	1574	6261	1.944	.537	2.718	273	24	24	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
6.691	20:04:06.958	0000100000111011	1542	6485	1.979	.541	2.953	273	24	23	175	16	1	1	72	24	1	14.1	0	16	4.41	76	0	17.79	0.000	
6.741	20:04:07.008	0000100000111011	1534	6445	1.971	.537	2.929	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
6.791	20:04:07.058	0000100000111011	1558	6429	1.967	.541	2.812	273	24	23	175	16	1	1	72	24	6	14.1	0	16	4.35	76	0	17.64	0.000	
6.841	20:04:07.108	0000100000111011	1535	6381	1.962	.537	2.734	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.41	76	0	17.79	0.000	
6.893	20:04:07.160	0000100000111011	1485	6461	1.984	.541	2.945	273	24	23	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
6.943	20:04:07.210	0000100000111011	1442	6541	1.997	.541	3.328	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
6.99	20:04:07.257	0000100000111011	1415	6613	2.009	.541	3.515	273	23	22	175	16	1	1	72	24	0	14.1	0	16	4.4	76	0	17.76	0.000	
7.039	20:04:07.306	0000100000111011	1486	6693	2.023	.537	3.25	273	24	22	175	16	1	1	72	24	6	14.1	0	16	4.4	76	0	17.76	0.000	
7.09	20:04:07.357	0000100000111011	1540	6597	2.002	.537	3.156	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.141	20:04:07.408	0000100000111011	1543	6509	1.989	.541	2.992	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.191	20:04:07.458	0000100000111011	1470	6549	1.999	.541	3.32	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.241	20:04:07.508	0000100000111011	1462	6581	2.013	.537	3.32	273	23	22	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.292	20:04:07.559	0000100000111011	1522	6669	2.018	.541	3.226	273	24	22	175	16	1	1	73	24	1	14.1	0	14	4.4	76	0	17.76	0.000	
7.342	20:04:07.609	0000100000111011	1548	6597	1.999	.537	3.101	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.391	20:04:07.658	0000100000111011	1609	6509	1.984	.541	2.703	273	25	24	175	16	1	1	73	24	7	14.1	0	14	4.4	76	0	17.76	0.000	
7.441	20:04:07.708	0000100000111011	1567	6477	1.979	.541	2.757	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.492	20:04:07.759	0000100000111011	1583	6445	1.964	.541	2.789	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.542	20:04:07.809	0000100000111011	1578	6325	1.956	.541	2.679	273	24	24	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.594	20:04:07.861	0000100000111011	1485	6461	1.978	.537	2.992	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.41	76	0	17.79	0.000	
7.639	20:04:07.906	0000100000111011	1469	6589	2.005	.541	3.187	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.691	20:04:07.958	0000100000111011	1575	6573	2	.541	3.093	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.41	76	0	17.79	0.000	
7.74	20:04:08.007	0000100000111011	1620	6485	1.975	.537	2.75	273	25	24	175	16	1	1	73	24	3	14.1	0	14	4.4	76	0	17.76	0.000	
7.788	20:04:08.055	0000100000111011	1604	6317	1.949	.537	2.601	273	25	25	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.841	20:04:08.108	0000100000111011	1519	6317	1.95	.537	2.648	273	24	24	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.892	20:04:08.159	0000100000111011	1471	6461	1.984	.541	3.257	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.942	20:04:08.209	0000100000111011	1488	6629	2.007	.541	3.203	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
7.992	20:04:08.259	0000100000111011	1600	6565	1.988	.541	3.117	273	25	24	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
8.041	20:04:08.308	0000100000111011	1640	6277	1.941	.541	2.57	273	19	19	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
8.091	20:04:08.358	0000100000111011	1580	6261	1.944	.541	2.617	273	24	24	175	16	1	1	73	24	0	14.1	0	14	4.36	76	0	17.67	0.000	
8.141	20:04:08.408	0000100000111011	1483	6445	1.979	.537	2.929	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.289	76	0	17.5	0.000	
8.192	20:04:08.459	0000100000111011	1494	6597	2.006	.537	3.093	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.36	76	0	17.67	0.000	
8.241	20:04:08.508	0000100000111011	1593	6501	1.981	.541	2.976	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
8.293	20:04:08.560	0000100000111011	1570	6373	1.961	.541	2.601	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
8.342	20:04:08.609	0000100000111011	1519	6357	1.963	.537	2.781	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
8.39	20:04:08.657	0000100000111011	1432	6493	1.986	.537	3.031	273	24	23	175	16	1	1	73	24	0	14.1	0	14	4.4	76	0	17.76	0.000	
